Date,state,tot_cases
2021-07-08,AR,402908
2021-07-08,AS,0
2021-07-08,AZ,943415
2021-07-08,CA,4094492
2021-07-08,CO,584027
2021-07-08,CT,358504
2021-07-08,DC,51258
2021-07-08,DE,112558
2021-07-08,FL,2762555
2021-07-08,FSM,7
2021-07-08,GA,1215785
2021-07-08,GU,8705
2021-07-08,HI,43977
2021-07-08,IA,384516
2021-07-08,ID,204404
2021-07-08,IL,1438972
2021-07-08,IN,782974
2021-07-08,KS,340416
2021-07-08,KY,497161
2021-07-08,LA,579416
2021-07-08,MA,727278
2021-07-08,MD,473116
2021-07-08,ME,71306
2021-07-08,MI,1021305
2021-07-08,MN,618160
2021-07-08,MO,701602
2021-07-08,MP,206
2021-07-08,MS,362755
2021-07-08,MT,118011
2021-07-08,NC,1079999
2021-07-08,ND,112310
2021-07-08,NE,231248
2021-07-08,NH,101813
2021-07-08,NJ,1048053
2021-07-08,NM,214228
2021-07-08,NV,364577
2021-07-08,NY,1183888
2021-07-08,NYC,989054
2021-07-08,OH,1140917
2021-07-08,OK,498015
2021-07-08,OR,227967
2021-07-08,PA,1241031
2021-07-08,PR,152576
2021-07-08,PW,2
2021-07-08,RI,155636
2021-07-08,RMI,4
2021-07-08,SC,639428
2021-07-08,SD,125961
2021-07-08,TN,918168
2021-07-08,TX,3219300
2021-07-08,UT,439151
2021-07-08,VA,707990
2021-07-08,VI,4960
2021-07-08,VT,23726
2021-07-08,WA,490872
2021-07-08,WI,696089
2021-07-08,WV,169507
2021-07-08,WY,66644
2021-07-09,AK,88658
2021-07-09,AL,728245
2021-07-09,AR,465315
2021-07-09,AS,0
2021-07-09,AZ,1034790
2021-07-09,CA,4497019
2021-07-09,CO,630592
2021-07-09,CT,376747
2021-07-09,DC,56569
2021-07-09,DE,122718
2021-07-09,FL,3371084
2021-07-09,FSM,7
2021-07-09,GA,1459618
2021-07-09,GU,11819
2021-07-09,HI,66554
2021-07-09,IA,415967
2021-07-09,ID,228093
2021-07-09,IL,1550375
2021-07-09,IN,886461
2021-07-09,KS,381703
2021-07-09,KY,614620
2021-07-09,LA,702432
2021-07-09,MA,771267
2021-07-09,MD,504856
2021-07-09,ME,78802
2021-07-09,MI,1077871
2021-07-09,MN,657492
2021-07-09,MO,775406
2021-07-09,MP,248
2021-07-09,MS,455282
2021-07-09,MT,130705
2021-07-09,NC,1269303
2021-07-09,ND,120602
2021-07-09,NE,250264
2021-07-09,NH,109716
2021-07-09,NJ,1104793
2021-07-09,NM,237889
2021-07-09,NV,397788
2021-07-09,NY,1264076
2021-07-09,NYC,1045821
2021-07-09,OH,1262018
2021-07-09,OK,572223
2021-07-09,OR,289649
2021-07-09,PA,1324720
2021-07-09,PR,174772
2021-07-09,PW,4
2021-07-09,RI,164508
2021-07-09,RMI,4
2021-07-09,SC,777303
2021-07-09,SD,135229
2021-07-09,TN,1108599
2021-07-09,TX,3697884
2021-07-09,UT,474086
2021-07-09,VA,793396
2021-07-09,VI,6071
2021-07-09,VT,27311
2021-07-09,WA,586751
2021-07-09,WI,746566
2021-07-09,WV,200308
2021-07-09,WY,78495
2021-07-10,AK,115543
2021-07-10,AL,802262
2021-07-10,AR,500779
2021-07-10,AS,3
2021-07-10,AZ,1111359
2021-07-10,CA,4742491
2021-07-10,CO,685554
2021-07-10,CT,393499
2021-07-10,DC,62098
2021-07-10,DE,136166
2021-07-10,FL,3594643
2021-07-10,FSM,7
2021-07-10,GA,1599393
2021-07-10,GU,16058
2021-07-10,HI,78405
2021-07-10,IA,463262
2021-07-10,ID,265982
2021-07-10,IL,1647364
2021-07-10,IN,979000
2021-07-10,KS,416536
2021-07-10,KY,716720
2021-07-10,LA,746542
2021-07-10,MA,821661
2021-07-10,MD,540451
2021-07-10,ME,94347
2021-07-10,MI,1184114
2021-07-10,MN,732001
2021-07-10,MO,831384
2021-07-10,MP,273
2021-07-10,MS,494271
2021-07-10,MT,157372
2021-07-10,NC,1426509
2021-07-10,ND,137126
2021-07-10,NE,271550
2021-07-10,NH,123562
2021-07-10,NJ,1166443
2021-07-10,NM,257970
2021-07-10,NV,435499
2021-07-10,NY,1363979
2021-07-10,NYC,1096972
2021-07-10,OH,1452096
2021-07-10,OK,624113
2021-07-10,OR,339556
2021-07-10,PA,1464264
2021-07-10,PR,181923
2021-07-10,PW,7
2021-07-10,RI,174437
2021-07-10,RMI,4
2021-07-10,SC,874046
2021-07-10,SD,147469
2021-07-10,TN,1245895
2021-07-10,TX,4104149
2021-07-10,UT,518553
2021-07-10,VA,888159
2021-07-10,VI,6916
2021-07-10,VT,32391
2021-07-10,WA,675695
2021-07-10,WI,831493
2021-07-10,WV,249331
2021-07-10,WY,93764
2021-07-11,AK,136822
2021-07-11,AL,833285
2021-07-11,AR,516245
2021-07-11,AS,4
2021-07-11,AZ,1189708
2021-07-11,CA,4937188
2021-07-11,CO,760453
2021-07-11,CT,404969
2021-07-11,DC,64799
2021-07-11,DE,145903
2021-07-11,FL,3657781
2021-07-11,FSM,7
2021-07-11,GA,1641036
2021-07-11,GU,18688
2021-07-11,HI,82282
2021-07-11,IA,494407
2021-07-11,ID,296299
2021-07-11,IL,1712986
2021-07-11,IN,1030291
2021-07-11,KS,440303
2021-07-11,KY,755291
2021-07-11,LA,761849
2021-07-11,MA,861480
2021-07-11,MD,566082
2021-07-11,ME,107772
2021-07-11,MI,1309655
2021-07-11,MN,815008
2021-07-11,MO,863024
2021-07-11,MP,350
2021-07-11,MS,506556
2021-07-11,MT,180452
2021-07-11,NC,1492324
2021-07-11,ND,151840
2021-07-11,NE,289282
2021-07-11,NH,139324
2021-07-11,NJ,1207469
2021-07-11,NM,282742
2021-07-11,NV,455163
2021-07-11,NY,1461262
2021-07-11,NYC,1129466
2021-07-11,OH,1572197
2021-07-11,OK,648791
2021-07-11,OR,372137
2021-07-11,PA,1593811
2021-07-11,PR,185243
2021-07-11,PW,10
2021-07-11,RI,182038
2021-07-11,RMI,4
2021-07-11,SC,904114
2021-07-11,SD,156995
2021-07-11,TN,1288106
2021-07-11,TX,4244349
2021-07-11,UT,560604
2021-07-11,VA,934928
2021-07-11,VI,7290
2021-07-11,VT,39213
2021-07-11,WA,737698
2021-07-11,WI,899647
2021-07-11,WV,278171
2021-07-11,WY,105318
2021-07-12,AK,147103
2021-07-12,AL,849141
2021-07-12,AR,534590
2021-07-12,AS,10
2021-07-12,AZ,1298091
2021-07-12,CA,5113467
2021-07-12,CO,846892
2021-07-12,CT,432675
2021-07-12,DC,68134
2021-07-12,DE,157175
2021-07-12,FL,3704984
2021-07-12,FSM,7
2021-07-12,GA,1673082
2021-07-12,GU,19287
2021-07-12,HI,85464
2021-07-12,IA,541033
2021-07-12,ID,310010
2021-07-12,IL,1861254
2021-07-12,IN,1134898
2021-07-12,KS,477789
2021-07-12,KY,804348
2021-07-12,LA,774181
2021-07-12,MA,951969
2021-07-12,MD,595780
2021-07-12,ME,125370
2021-07-12,MI,1544844
2021-07-12,MN,945445
2021-07-12,MO,926310
2021-07-12,MP,1182
2021-07-12,MS,517138
2021-07-12,MT,193005
2021-07-12,NC,1555402
2021-07-12,ND,165845
2021-07-12,NE,318657
2021-07-12,NH,170080
2021-07-12,NJ,1279667
2021-07-12,NM,325272
2021-07-12,NV,475460
2021-07-12,NY,1621012
2021-07-12,NYC,1178192
2021-07-12,OH,1743801
2021-07-12,OK,674359
2021-07-12,OR,397421
2021-07-12,PA,1791030
2021-07-12,PR,189061
2021-07-12,PW,10
2021-07-12,RI,199123
2021-07-12,RMI,4
2021-07-12,SC,925917
2021-07-12,SD,169789
2021-07-12,TN,1329002
2021-07-12,TX,4351747
2021-07-12,UT,606531
2021-07-12,VA,988147
2021-07-12,VI,7569
2021-07-12,VT,49422
2021-07-12,WA,786042
2021-07-12,WI,1008105
2021-07-12,WV,302120
2021-07-12,WY,112368
2021-08-01,AK,48197
2021-08-01,AL,395650
2021-08-01,AR,248860
2021-08-01,AS,3
2021-08-01,AZ,596627
2021-08-01,CA,2568641
2021-08-01,CO,366461
2021-08-01,CT,205994
2021-08-01,DC,31107
2021-08-01,DE,65368
2021-08-01,FL,1435150
2021-08-01,FSM,1
2021-08-01,GA,736926
2021-08-01,GU,7399
2021-08-01,HI,22372
2021-08-01,IA,294008
2021-08-01,ID,148258
2021-08-01,IL,1017322
2021-08-01,IN,552903
2021-08-01,KS,242322
2021-08-01,KY,301917
2021-08-01,LA,341431
2021-08-01,MA,419721
2021-08-01,MD,299606
2021-08-01,ME,29019
2021-08-01,MI,612293
2021-08-01,MN,431944
2021-08-01,MO,479274
2021-08-01,MP,125
2021-08-01,MS,240234
2021-08-01,MT,85568
2021-08-01,NC,617266
2021-08-01,ND,94558
2021-08-01,NE,175780
2021-08-01,NH,50152
2021-08-01,NJ,570575
2021-08-01,NM,153456
2021-08-01,NV,243661
2021-08-01,NY,627340
2021-08-01,NYC,486905
2021-08-01,OH,762603
2021-08-01,OK,354099
2021-08-01,OR,122847
2021-08-01,PA,711941
2021-08-01,PR,84429
2021-08-01,PW,0
2021-08-01,RI,97742
2021-08-01,RMI,4
2021-08-01,SC,360435
2021-08-01,SD,102580
2021-08-01,TN,630160
2021-08-01,TX,1915261
2021-08-01,UT,301110
2021-08-01,VA,393715
2021-08-01,VI,2143
2021-08-01,VT,8044
2021-08-01,WA,268531
2021-08-01,WI,544618
2021-08-01,WV,97898
2021-08-01,WY,46647
2021-08-02,AK,53855
2021-08-02,AL,472987
2021-08-02,AR,307373
2021-08-02,AS,3
2021-08-02,AZ,783356
2021-08-02,CA,3346340
2021-08-02,CO,416561
2021-08-02,CT,263739
2021-08-02,DC,38136
2021-08-02,DE,82668
2021-08-02,FL,1753651
2021-08-02,FSM,1
2021-08-02,GA,943695
2021-08-02,GU,7673
2021-08-02,HI,26428
2021-08-02,IA,324908
2021-08-02,ID,165658
2021-08-02,IL,1148088
2021-08-02,IN,641425
2021-08-02,KS,282960
2021-08-02,KY,385508
2021-08-02,LA,412989
2021-08-02,MA,545303
2021-08-02,MD,364553
2021-08-02,ME,41629
2021-08-02,MI,664152
2021-08-02,MN,468682
2021-08-02,MO,537234
2021-08-02,MP,133
2021-08-02,MS,285213
2021-08-02,MT,95914
2021-08-02,NC,802099
2021-08-02,ND,98175
2021-08-02,NE,195160
2021-08-02,NH,68499
2021-08-02,NJ,724728
2021-08-02,NM,177867
2021-08-02,NV,284590
2021-08-02,NY,846873
2021-08-02,NYC,651584
2021-08-02,OH,922143
2021-08-02,OK,420950
2021-08-02,OR,147419
2021-08-02,PA,880403
2021-08-02,PR,97727
2021-08-02,PW,0
2021-08-02,RI,118796
2021-08-02,RMI,4
2021-08-02,SC,486036
2021-08-02,SD,109283
2021-08-02,TN,738218
2021-08-02,TX,2491227
2021-08-02,UT,355122
2021-08-02,VA,534116
2021-08-02,VI,2473
2021-08-02,VT,12083
2021-08-02,WA,322419
2021-08-02,WI,601391
2021-08-02,WV,125106
2021-08-02,WY,52784
2021-08-03,AK,57280
2021-08-03,AL,499530
2021-08-03,AR,324951
2021-08-03,AS,4
2021-08-03,AZ,827862
2021-08-03,CA,3504652
2021-08-03,CO,445767
2021-08-03,CT,287396
2021-08-03,DC,41579
2021-08-03,DE,90370
2021-08-03,FL,1911532
2021-08-03,FSM,1
2021-08-03,GA,1024931
2021-08-03,GU,7752
2021-08-03,HI,27862
2021-08-03,IA,339779
2021-08-03,ID,173309
2021-08-03,IL,1199517
2021-08-03,IN,668765
2021-08-03,KS,296451
2021-08-03,KY,415350
2021-08-03,LA,434289
2021-08-03,MA,592344
2021-08-03,MD,388035
2021-08-03,ME,46059
2021-08-03,MI,701989
2021-08-03,MN,490483
2021-08-03,MO,555805
2021-08-03,MP,146
2021-08-03,MS,299535
2021-08-03,MT,100959
2021-08-03,NC,871562
2021-08-03,ND,100514
2021-08-03,NE,203978
2021-08-03,NH,77060
2021-08-03,NJ,814916
2021-08-03,NM,187040
2021-08-03,NV,296393
2021-08-03,NY,944830
2021-08-03,NYC,761346
2021-08-03,OH,979725
2021-08-03,OK,435937
2021-08-03,OR,157515
2021-08-03,PA,956196
2021-08-03,PR,103281
2021-08-03,PW,0
2021-08-03,RI,128546
2021-08-03,RMI,4
2021-08-03,SC,532426
2021-08-03,SD,113596
2021-08-03,TN,777335
2021-08-03,TX,2689413
2021-08-03,UT,375109
2021-08-03,VA,588129
2021-08-03,VI,2744
2021-08-03,VT,15014
2021-08-03,WA,345629
2021-08-03,WI,621842
2021-08-03,WV,133627
2021-08-03,WY,54903
2021-08-04,AK,61969
2021-08-04,AL,517354
2021-08-04,AR,331704
2021-08-04,AS,0
2021-08-04,AZ,847525
2021-08-04,CA,3588152
2021-08-04,CO,482253
2021-08-04,CT,319779
2021-08-04,DC,45498
2021-08-04,DE,98452
2021-08-04,FL,2069557
2021-08-04,FSM,1
2021-08-04,GA,1069689
2021-08-04,GU,7833
2021-08-04,HI,30673
2021-08-04,IA,355453
2021-08-04,ID,182841
2021-08-04,IL,1269196
2021-08-04,IN,696371
2021-08-04,KS,303767
2021-08-04,KY,433032
2021-08-04,LA,448104
2021-08-04,MA,652966
2021-08-04,MD,421823
2021-08-04,ME,53438
2021-08-04,MI,852921
2021-08-04,MN,535182
2021-08-04,MO,572560
2021-08-04,MP,160
2021-08-04,MS,307939
2021-08-04,MT,105750
2021-08-04,NC,923005
2021-08-04,ND,104488
2021-08-04,NE,213812
2021-08-04,NH,87441
2021-08-04,NJ,942311
2021-08-04,NM,193247
2021-08-04,NV,306315
2021-08-04,NY,1057251
2021-08-04,NYC,880490
2021-08-04,OH,1033606
2021-08-04,OK,444222
2021-08-04,OR,168795
2021-08-04,PA,1065694
2021-08-04,PR,114565
2021-08-04,PW,0
2021-08-04,RI,140456
2021-08-04,RMI,4
2021-08-04,SC,560938
2021-08-04,SD,119197
2021-08-04,TN,814369
2021-08-04,TX,2809497
2021-08-04,UT,388909
2021-08-04,VA,632625
2021-08-04,VI,2971
2021-08-04,VT,19322
2021-08-04,WA,373113
2021-08-04,WI,642757
2021-08-04,WV,144820
2021-08-04,WY,56802
2021-08-05,AK,66196
2021-08-05,AL,530353
2021-08-05,AR,337415
2021-08-05,AS,0
2021-08-05,AZ,868382
2021-08-05,CA,3652692
2021-08-05,CO,529825
2021-08-05,CT,342993
2021-08-05,DC,48164
2021-08-05,DE,106775
2021-08-05,FL,2225028
2021-08-05,FSM,1
2021-08-05,GA,1109330
2021-08-05,GU,8036
2021-08-05,HI,33540
2021-08-05,IA,367561
2021-08-05,ID,188901
2021-08-05,IL,1353226
2021-08-05,IN,728811
2021-08-05,KS,310696
2021-08-05,KY,449357
2021-08-05,LA,462137
2021-08-05,MA,696540
2021-08-05,MD,452691
2021-08-05,ME,63994
2021-08-05,MI,974489
2021-08-05,MN,586959
2021-08-05,MO,590253
2021-08-05,MP,169
2021-08-05,MS,314574
2021-08-05,MT,109889
2021-08-05,NC,976296
2021-08-05,ND,108482
2021-08-05,NE,221664
2021-08-05,NH,96501
2021-08-05,NJ,1007555
2021-08-05,NM,199522
2021-08-05,NV,318246
2021-08-05,NY,1131817
2021-08-05,NYC,938113
2021-08-05,OH,1082815
2021-08-05,OK,450659
2021-08-05,OR,190804
2021-08-05,PA,1178460
2021-08-05,PR,136596
2021-08-05,PW,0
2021-08-05,RI,149331
2021-08-05,RMI,4
2021-08-05,SC,584265
2021-08-05,SD,123258
2021-08-05,TN,847976
2021-08-05,TX,2903694
2021-08-05,UT,400120
2021-08-05,VA,666650
2021-08-05,VI,3216
2021-08-05,VT,21978
2021-08-05,WA,413715
2021-08-05,WI,665842
2021-08-05,WV,156001
2021-08-05,WY,58670
2021-08-06,AK,67730
2021-08-06,AL,544829
2021-08-06,AR,342726
2021-08-06,AS,0
2021-08-06,AZ,884609
2021-08-06,CA,3691660
2021-08-06,CO,552762
2021-08-06,CT,348154
2021-08-06,DC,49119
2021-08-06,DE,109188
2021-08-06,FL,2294617
2021-08-06,FSM,1
2021-08-06,GA,1126789
2021-08-06,GU,8224
2021-08-06,HI,35422
2021-08-06,IA,372153
2021-08-06,ID,193157
2021-08-06,IL,1385854
2021-08-06,IN,747447
2021-08-06,KS,315299
2021-08-06,KY,458716
2021-08-06,LA,473879
2021-08-06,MA,708316
2021-08-06,MD,460737
2021-08-06,ME,68384
2021-08-06,MI,999323
2021-08-06,MN,603005
2021-08-06,MO,603693
2021-08-06,MP,183
2021-08-06,MS,319119
2021-08-06,MT,112518
2021-08-06,NC,999969
2021-08-06,ND,110298
2021-08-06,NE,223880
2021-08-06,NH,98944
2021-08-06,NJ,1018307
2021-08-06,NM,203747
2021-08-06,NV,326366
2021-08-06,NY,1153736
2021-08-06,NYC,951674
2021-08-06,OH,1105329
2021-08-06,OK,454094
2021-08-06,OR,203671
2021-08-06,PA,1212369
2021-08-06,PR,140353
2021-08-06,PW,1
2021-08-06,RI,151560
2021-08-06,RMI,4
2021-08-06,SC,594430
2021-08-06,SD,124302
2021-08-06,TN,861491
2021-08-06,TX,2955535
2021-08-06,UT,408068
2021-08-06,VA,677210
2021-08-06,VI,3608
2021-08-06,VT,22742
2021-08-06,WA,441591
2021-08-06,WI,675650
2021-08-06,WV,162636
2021-08-06,WY,60849
2021-08-07,AK,68732
2021-08-07,AL,551589
2021-08-07,AR,354305
2021-08-07,AS,0
2021-08-07,AZ,898908
2021-08-07,CA,3878207
2021-08-07,CO,563217
2021-08-07,CT,349798
2021-08-07,DC,49434
2021-08-07,DE,109931
2021-08-07,FL,2359665
2021-08-07,FSM,5
2021-08-07,GA,1138492
2021-08-07,GU,8431
2021-08-07,HI,36777
2021-08-07,IA,374525
2021-08-07,ID,195696
2021-08-07,IL,1394852
2021-08-07,IN,756625
2021-08-07,KS,320011
2021-08-07,KY,464188
2021-08-07,LA,486589
2021-08-07,MA,710629
2021-08-07,MD,462835
2021-08-07,ME,69201
2021-08-07,MI,1004690
2021-08-07,MN,606158
2021-08-07,MO,629964
2021-08-07,MP,184
2021-08-07,MS,324057
2021-08-07,MT,114189
2021-08-07,NC,1012842
2021-08-07,ND,110821
2021-08-07,NE,225307
2021-08-07,NH,99685
2021-08-07,NJ,1025079
2021-08-07,NM,206128
2021-08-07,NV,337259
2021-08-07,NY,1158865
2021-08-07,NYC,958003
2021-08-07,OH,1113383
2021-08-07,OK,460682
2021-08-07,OR,209973
2021-08-07,PA,1218865
2021-08-07,PR,141837
2021-08-07,PW,2
2021-08-07,RI,152184
2021-08-07,RMI,4
2021-08-07,SC,599735
2021-08-07,SD,124656
2021-08-07,TN,868377
2021-08-07,TX,3001708
2021-08-07,UT,418321
2021-08-07,VA,682147
2021-08-07,VI,3985
2021-08-07,VT,22870
2021-08-07,WA,454650
2021-08-07,WI,678459
2021-08-07,WV,164399
2021-08-07,WY,62865
2021-08-08,AK,74784
2021-08-08,AL,608825
2021-08-08,AR,404277
2021-08-08,AS,0
2021-08-08,AZ,946054
2021-08-08,CA,4107763
2021-08-08,CO,584925
2021-08-08,CT,358932
2021-08-08,DC,51413
2021-08-08,DE,112772
2021-08-08,FL,2777791
2021-08-08,FSM,7
2021-08-08,GA,1220131
2021-08-08,GU,8725
2021-08-08,HI,44609
2021-08-08,IA,385035
2021-08-08,ID,204717
2021-08-08,IL,1441591
2021-08-08,IN,784622
2021-08-08,KS,341305
2021-08-08,KY,498800
2021-08-08,LA,584929
2021-08-08,MA,728161
2021-08-08,MD,473969
2021-08-08,ME,71485
2021-08-08,MI,1021587
2021-08-08,MN,618532
2021-08-08,MO,702924
2021-08-08,MP,206
2021-08-08,MS,365061
2021-08-08,MT,118140
2021-08-08,NC,1083780
2021-08-08,ND,112336
2021-08-08,NE,231396
2021-08-08,NH,101964
2021-08-08,NJ,1049222
2021-08-08,NM,214663
2021-08-08,NV,365580
2021-08-08,NY,1185661
2021-08-08,NYC,990757
2021-08-08,OH,1142330
2021-08-08,OK,499683
2021-08-08,OR,229035
2021-08-08,PA,1242271
2021-08-08,PR,153341
2021-08-08,PW,2
2021-08-08,RI,155831
2021-08-08,RMI,4
2021-08-08,SC,642569
2021-08-08,SD,126084
2021-08-08,TN,920758
2021-08-08,TX,3225082
2021-08-08,UT,439823
2021-08-08,VA,709532
2021-08-08,VI,4996
2021-08-08,VT,23773
2021-08-08,WA,493104
2021-08-08,WI,696933
2021-08-08,WV,169852
2021-08-08,WY,66835
2021-08-09,AK,89466
2021-08-09,AL,732662
2021-08-09,AR,467496
2021-08-09,AS,0
2021-08-09,AZ,1037012
2021-08-09,CA,4504293
2021-08-09,CO,632172
2021-08-09,CT,377682
2021-08-09,DC,56694
2021-08-09,DE,122956
2021-08-09,FL,3383560
2021-08-09,FSM,7
2021-08-09,GA,1468410
2021-08-09,GU,12034
2021-08-09,HI,66925
2021-08-09,IA,417152
2021-08-09,ID,229597
2021-08-09,IL,1554336
2021-08-09,IN,889362
2021-08-09,KS,382850
2021-08-09,KY,619465
2021-08-09,LA,705498
2021-08-09,MA,772742
2021-08-09,MD,505557
2021-08-09,ME,78803
2021-08-09,MI,1081179
2021-08-09,MN,663248
2021-08-09,MO,777836
2021-08-09,MP,248
2021-08-09,MS,458420
2021-08-09,MT,131752
2021-08-09,NC,1274824
2021-08-09,ND,121217
2021-08-09,NE,251219
2021-08-09,NH,110256
2021-08-09,NJ,1108291
2021-08-09,NM,238430
2021-08-09,NV,399234
2021-08-09,NY,1266531
2021-08-09,NYC,1047994
2021-08-09,OH,1268841
2021-08-09,OK,574685
2021-08-09,OR,291978
2021-08-09,PA,1329111
2021-08-09,PR,175114
2021-08-09,PW,4
2021-08-09,RI,164958
2021-08-09,RMI,4
2021-08-09,SC,780608
2021-08-09,SD,135538
2021-08-09,TN,1113940
2021-08-09,TX,3733656
2021-08-09,UT,475625
2021-08-09,VA,797348
2021-08-09,VI,6102
2021-08-09,VT,27441
2021-08-09,WA,590281
2021-08-09,WI,749100
2021-08-09,WV,201660
2021-08-09,WY,79297
2021-08-10,AK,116367
2021-08-10,AL,803274
2021-08-10,AR,501518
2021-08-10,AS,3
2021-08-10,AZ,1114061
2021-08-10,CA,4749201
2021-08-10,CO,688465
2021-08-10,CT,394008
2021-08-10,DC,62266
2021-08-10,DE,136682
2021-08-10,FL,3597856
2021-08-10,FSM,7
2021-08-10,GA,1602667
2021-08-10,GU,16109
2021-08-10,HI,78597
2021-08-10,IA,464797
2021-08-10,ID,267664
2021-08-10,IL,1650108
2021-08-10,IN,982444
2021-08-10,KS,417642
2021-08-10,KY,718430
2021-08-10,LA,747329
2021-08-10,MA,823485
2021-08-10,MD,541627
2021-08-10,ME,94884
2021-08-10,MI,1189030
2021-08-10,MN,735646
2021-08-10,MO,832672
2021-08-10,MP,277
2021-08-10,MS,494617
2021-08-10,MT,158680
2021-08-10,NC,1430775
2021-08-10,ND,137678
2021-08-10,NE,272375
2021-08-10,NH,124208
2021-08-10,NJ,1168312
2021-08-10,NM,258943
2021-08-10,NV,436244
2021-08-10,NY,1368316
2021-08-10,NYC,1098270
2021-08-10,OH,1458747
2021-08-10,OK,625834
2021-08-10,OR,341113
2021-08-10,PA,1469847
2021-08-10,PR,182036
2021-08-10,PW,10
2021-08-10,RI,174700
2021-08-10,RMI,4
2021-08-10,SC,875883
2021-08-10,SD,147820
2021-08-10,TN,1248414
2021-08-10,TX,4113124
2021-08-10,UT,520190
2021-08-10,VA,890691
2021-08-10,VI,6925
2021-08-10,VT,32640
2021-08-10,WA,677995
2021-08-10,WI,835057
2021-08-10,WV,250800
2021-08-10,WY,94303
2021-08-11,AK,138161
2021-08-11,AL,834353
2021-08-11,AR,516386
2021-08-11,AS,4
2021-08-11,AZ,1192365
2021-08-11,CA,4956081
2021-08-11,CO,768646
2021-08-11,CT,405910
2021-08-11,DC,65050
2021-08-11,DE,146139
2021-08-11,FL,3659591
2021-08-11,FSM,7
2021-08-11,GA,1641036
2021-08-11,GU,18752
2021-08-11,HI,82379
2021-08-11,IA,497648
2021-08-11,ID,297142
2021-08-11,IL,1720345
2021-08-11,IN,1035141
2021-08-11,KS,441642
2021-08-11,KY,755810
2021-08-11,LA,762659
2021-08-11,MA,865806
2021-08-11,MD,566637
2021-08-11,ME,108710
2021-08-11,MI,1319724
2021-08-11,MN,819239
2021-08-11,MO,864357
2021-08-11,MP,351
2021-08-11,MS,507116
2021-08-11,MT,181350
2021-08-11,NC,1493334
2021-08-11,ND,152782
2021-08-11,NE,292032
2021-08-11,NH,141317
2021-08-11,NJ,1208321
2021-08-11,NM,286086
2021-08-11,NV,457039
2021-08-11,NY,1463956
2021-08-11,NYC,1130586
2021-08-11,OH,1575319
2021-08-11,OK,650273
2021-08-11,OR,374253
2021-08-11,PA,1597065
2021-08-11,PR,185337
2021-08-11,PW,10
2021-08-11,RI,182263
2021-08-11,RMI,4
2021-08-11,SC,904614
2021-08-11,SD,157396
2021-08-11,TN,1288655
2021-08-11,TX,4245949
2021-08-11,UT,564576
2021-08-11,VA,938376
2021-08-11,VI,7303
2021-08-11,VT,39436
2021-08-11,WA,742919
2021-08-11,WI,905245
2021-08-11,WV,278578
2021-08-11,WY,105990
2021-08-12,AK,147535
2021-08-12,AL,849858
2021-08-12,AR,535450
2021-08-12,AS,10
2021-08-12,AZ,1301597
2021-08-12,CA,5118139
2021-08-12,CO,849269
2021-08-12,CT,433464
2021-08-12,DC,68262
2021-08-12,DE,157751
2021-08-12,FL,3707582
2021-08-12,FSM,7
2021-08-12,GA,1675453
2021-08-12,GU,19300
2021-08-12,HI,85536
2021-08-12,IA,542433
2021-08-12,ID,310661
2021-08-12,IL,1867912
2021-08-12,IN,1140151
2021-08-12,KS,482232
2021-08-12,KY,807049
2021-08-12,LA,774913
2021-08-12,MA,957889
2021-08-12,MD,596967
2021-08-12,ME,126833
2021-08-12,MI,1553790
2021-08-12,MN,948490
2021-08-12,MO,930452
2021-08-12,MP,1182
2021-08-12,MS,517925
2021-08-12,MT,193277
2021-08-12,NC,1558712
2021-08-12,ND,166233
2021-08-12,NE,319847
2021-08-12,NH,171538
2021-08-12,NJ,1283925
2021-08-12,NM,326713
2021-08-12,NV,476196
2021-08-12,NY,1628255
2021-08-12,NYC,1181754
2021-08-12,OH,1752508
2021-08-12,OK,675812
2021-08-12,OR,398262
2021-08-12,PA,1799753
2021-08-12,PR,189226
2021-08-12,PW,10
2021-08-12,RI,200116
2021-08-12,RMI,4
2021-08-12,SC,926804
2021-08-12,SD,170416
2021-08-12,TN,1331157
2021-08-12,TX,4355596
2021-08-12,UT,607954
2021-08-12,VA,991221
2021-08-12,VI,7582
2021-08-12,VT,49801
2021-08-12,WA,787245
2021-08-12,WI,1012189
2021-08-12,WV,303173
2021-08-12,WY,112551
2021-09-01,AK,48571
2021-09-01,AL,398473
2021-09-01,AR,251746
2021-09-01,AS,3
2021-09-01,AZ,607724
2021-09-01,CA,2621277
2021-09-01,CO,369411
2021-09-01,CT,205994
2021-09-01,DC,31457
2021-09-01,DE,66206
2021-09-01,FL,1447384
2021-09-01,FSM,1
2021-09-01,GA,748852
2021-09-01,GU,7399
2021-09-01,HI,22600
2021-09-01,IA,295353
2021-09-01,ID,149235
2021-09-01,IL,1024039
2021-09-01,IN,558881
2021-09-01,KS,242322
2021-09-01,KY,306226
2021-09-01,LA,341431
2021-09-01,MA,427135
2021-09-01,MD,303364
2021-09-01,ME,29298
2021-09-01,MI,614280
2021-09-01,MN,434413
2021-09-01,MO,481017
2021-09-01,MP,125
2021-09-01,MS,241932
2021-09-01,MT,86102
2021-09-01,NC,626846
2021-09-01,ND,94716
2021-09-01,NE,176376
2021-09-01,NH,50871
2021-09-01,NJ,579182
2021-09-01,NM,154954
2021-09-01,NV,246309
2021-09-01,NY,638239
2021-09-01,NYC,493488
2021-09-01,OH,770977
2021-09-01,OK,357361
2021-09-01,OR,124476
